,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-272.91907811164856,133.36489188671112,-17.016928533208556,15.202744525391608,-21.221149390097708,-12.090051763691008,-16.32790457829833,-12.18696939572692,-21.531650125980377,-17.928845919668674,-0.32779469757224433,-13.515445505967364,-8.797653355635703,-10.046483078971505,-3.848904574770131,-8.606025768443942,-1.5538376728945877,5.095832974167934,-7.3768784472486,4.852236310951412,1.2159990860527614,-2.259919640084263,-3.354287658119574,-6.151784426940139,-0.18004575111262966,-1.45546222498524,-1.6087386990329833,-4.335332308604848,-0.9573868339939509,3.1441649600164965,1.103129051218275,-0.6081897914482397,1.7816732928622514,3.975572817376815,1.2115445980307413,3.614697954559233,3.6342556865420192,0.35920925989194075,-0.43147843896440463,-0.12757701031046054,16.72389048030859,16.72167978149116,20.319608835431026,17.55452020534171,19.55285167160767,19.563947017679904,39.40299799400537,0.02960710378899543,-0.04121124581883142,-0.047643429458329216,0.03789209264007645,-0.020345247374306624,0.007559639956669873,0.38825187808834016,0.4403316006064415,0.48131636064499617,0.4686931683681905,0.5317228001076728,0.558268022025004,0.6099622594192624,0.5634730556048453,0.5859431496355683,0.4829167705029249,0.4024886704282835,0.38659809331875294
