,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-537.8886890411377,96.69779944419861,19.52094081044197,33.9127978682518,6.976558425696567,15.439500838518143,-11.160690769553185,5.538020205916837,-2.1470357173820958,4.875319195038173,-5.608897909522057,-4.30552793527022,2.271763591794297,-5.624544475227594,3.1049464331008494,1.0180370132438838,-4.509620811790228,0.47817236254923046,1.9664433058351278,-4.472384269349277,-2.107734175864607,-2.5184441457968205,3.3512443667277694,-0.9053770010359585,-0.6695640746038407,1.893819943536073,-1.7849417668767273,1.3966258064028807,1.1134063182544196,-0.5792219946160913,-0.5226222760975361,-1.138602421618998,-0.9780200705863535,-1.8632124923169613,-1.8784108581021428,-1.337515053251991,-1.8649952579289675,-0.9359173527336679,-1.6391059458255768,-1.3053457064088434,21.965333663326543,14.43098849105983,16.83016870805161,15.877445906782645,18.799935194370626,20.2124807306277,40.450460260260805,-0.006262098494162197,0.0036569159893272136,0.007228354074089385,0.028638314663866016,-0.0006043868478013643,0.002324557832675752,0.6197141967713833,0.5888204034417868,0.5574035849422216,0.5381695162504911,0.5372494990006089,0.5375084336847067,0.5334172584116459,0.5383944334462285,0.5648518791422248,0.5890915766358376,0.6116116791963577,0.6280434289947152
