,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-367.51463623046874,101.9798360188802,-14.049670474852125,31.017446931203207,-4.317165038734674,5.887068594992161,3.507984139646093,2.7496701527697343,-12.883241415023804,-2.4432630823304256,-12.096771041552225,-3.575561460355918,-7.275071648756663,-9.347428846359254,-0.75733322299396,-9.256344811121624,-6.124076944589615,-6.092979703346888,-5.876929362614949,-9.327181156476339,-6.4555563280979795,-6.9487051924069725,-6.680480107665062,-8.099332475662232,-4.2355326389273005,-7.563175344467163,-4.905405552685261,-4.194122495253881,-5.848200710614522,-2.2712220745782057,-5.086619834105174,-3.930283651749293,-5.062211867173513,-2.8421012024084726,-4.558776742219925,-5.546975606679917,-3.882600994904836,-3.065954528748989,-4.4382876018683115,-2.766912259037296,26.270077752522408,14.67478218371187,16.25026815060293,15.962597393343156,17.07665065381662,20.425777884633412,39.82522713303774,0.015996731775678275,-0.0010622426834861326,0.03648771642063011,0.0821012163735261,0.006981544718226557,-0.016830551631888156,0.5442443698644638,0.5223827476302783,0.5398157924413681,0.5734369064370791,0.601371601720651,0.5946297625700633,0.5929093947013219,0.6110859463612238,0.6394560029109319,0.6474712441364924,0.6276588926712672,0.5922292520602545
