,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-509.4479333126184,95.885654333866,12.19618236657345,39.522992798776336,12.352607604229089,9.162932615727186,-8.159334151582284,-0.32068874924020335,-4.13719603599924,8.652598814530807,-7.916203867305409,-4.584667572017872,5.264580336484042,-8.54717524846395,1.0960581094929667,4.673112816882856,-4.556951985214695,-2.898017443490751,4.758815754543651,-2.764707120078983,-2.3666002096777614,0.25292524289001117,-0.0006052927311622735,0.3582288800583531,-1.99767118111027,0.09607120738788084,0.7315361127257347,-0.7424167009691397,0.23889438113705677,0.2627022754062306,-0.45912514203651383,-2.163681045626149,-1.3071321644114726,-1.8992676138877869,-2.7728486675204653,-1.7541798240307607,-2.4162936011950173,-2.3775815500271027,-1.2165469795952297,-0.7159058144598296,21.89269237665103,14.822893634691175,17.24705117744363,16.525934852961694,19.302363029661546,21.556371790620844,39.516904482740344,-0.015823514318560508,-0.0005254768261109758,0.007085539056724963,0.03155454662749107,0.00016164693514010323,-0.0026273663590439147,0.579002503192786,0.548383428291841,0.5293716842477972,0.5290479849685322,0.5373644630114237,0.5469265507929253,0.5220710815805377,0.5080762063011979,0.5458089302886616,0.5848446912837751,0.6090336721954923,0.6020005778832869
