,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-545.1550252278646,101.96780853271484,7.377682024902768,35.01168301900228,3.139593811167611,12.557145394219292,0.07013978958129882,8.547762738333809,-7.703053421444363,1.3356725967903105,-4.765665964119965,-1.3326726236484117,2.082121291425493,-4.922770553165012,2.034842704070939,-0.5316758127676116,-1.8868156956301796,-1.7338119318087897,2.0073851083094874,-2.63300960527526,-0.7152579746312565,-2.2765738414393533,-1.9828333500358792,0.9692808445956972,-2.577051784677638,-2.811169978148407,-1.6307935691335136,1.1703661712507407,-1.2358136590984132,-4.364083242416382,-0.8420486167901092,-2.0887151420116425,-0.5935569960210059,-2.0073655598693425,-1.9331059137980142,0.012973304010099836,-2.1343278663439884,-0.35314053412940766,-2.8980162431796392,-2.5777384797732035,22.5758749263855,14.021264335359671,16.62444814900619,15.692078066994837,17.37926843669865,19.919110046707058,39.28303438158954,0.010136432669642679,0.005323013456586285,0.023403496771247475,0.011882748141533075,-0.0036297858602709855,-0.0002486088643204541,0.6326087223158943,0.6344871342182159,0.5924900829792022,0.5650715311368306,0.5473283032576243,0.5577936589717865,0.5394032531314426,0.5601359718375736,0.5737359384695689,0.5659071809715694,0.5630861494276259,0.6058259301715427
