,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-561.3789539002536,91.7175613760251,-3.2630750161666446,41.19979028534471,3.5158900824206616,9.069567262429244,1.2435464207845472,-0.5988342236531409,-9.122197285033108,-0.7235315150597639,-11.675173083244012,1.0457159018481683,-3.5900898463806215,-11.244091552600526,2.163765469424383,-3.0352112097524064,-10.027044505403753,-4.2362340374996785,4.798853219252581,-4.379719456542033,0.4094318614629974,-1.0414811626555975,-5.680092323593229,-0.4143517529428528,-3.635429278931074,-4.582296652490633,-0.16944892363546535,-5.825203657346337,-3.2904559847032813,-4.519482332287215,-6.61661370246731,-0.6199688106252436,-5.561014416099292,-3.3634724000044036,0.23962401629191393,-0.6686614910848656,-0.4068820108795724,-3.5037674570989887,-1.6292635587136648,-0.5780664018044869,25.060967961173514,16.87402106782534,19.143622916306747,17.145663675474083,19.592764848211825,22.78058691687708,38.38894143616399,-0.009815621194900667,-0.060800318608850525,0.012506417563106139,0.009329106201514593,0.02520634467789165,-0.00597263076920911,0.5007902460488659,0.5458809541679962,0.5928314936439893,0.6276059603830527,0.5551968286609092,0.44800349913145365,0.45023427720655473,0.4789767631313257,0.45917975484279167,0.43925806496575565,0.44436581737813896,0.466666980619319
